toidINS;sprincp;sprincp.raw;cconac;w;type;idINS
1982711360;24;24;5610C;1;sortie;r200N2272000E3965400
1961711299;130;130;5610A;1;sortie;r200N2259800E3923400
1961711299;18;18;5610A;1;sortie;r200N2259800E3923400
1961811298;135;135;5610A;1;sortie;r200N2259600E3923600
1961711299;110;110;5610C;1;sortie;r200N2259800E3923400
1961911529;66;66;5610C;1;sortie;r200N2305800E3923800
1962711526;148;148;5610C;1;sortie;r200N2305200E3925400
1961811530;130;130;5610A;1;sortie;r200N2306000E3923600
1962211527;52;52;5610C;1;sortie;r200N2305400E3924400
1972411330;25;25;5610A;1;sortie;r200N2266000E3944800
1972411330;20;20;5610A;1;sortie;r200N2266000E3944800
1973611279;60;60;5610A;1;sortie;r200N2255800E3947200
1973611278;25;25;5610C;1;sortie;r200N2255600E3947200
1973411282;24;24;5610C;1;sortie;r200N2256400E3946800
1973311280;27;27;5610C;1;sortie;r200N2256000E3946600
1973211278;27;27;5610A;1;sortie;r200N2255600E3946400
1973311278;12;12;5610C;1;sortie;r200N2255600E3946600
1973411278;80;80;5610A;1;sortie;r200N2255600E3946800
1973511278;32;32;5610A;1;sortie;r200N2255600E3947000
1973511278;100;100;5610C;1;sortie;r200N2255600E3947000
1973411277;40;40;5610C;1;sortie;r200N2255400E3946800
1973511276;45;45;5610C;1;sortie;r200N2255200E3947000
1973411272;100;100;5610C;1;sortie;r200N2254400E3946800
1973011271;48;48;5610A;1;sortie;r200N2254200E3946000
1973211270;178;178;5610C;1;sortie;r200N2254000E3946400
1973111270;179;179;5610A;1;sortie;r200N2254000E3946200
1973311269;33;33;5610C;1;sortie;r200N2253800E3946600
1973211269;350;350;5610C;1;sortie;r200N2253800E3946400
1972311246;244;244;5610A;1;sortie;r200N2249200E3944600
1972311247;30;30;5610C;1;sortie;r200N2249400E3944600
1972911246;152;152;5610A;1;sortie;r200N2249200E3945800
1972911246;337;337;5610C;1;sortie;r200N2249200E3945800
1972311247;43;43;5610A;1;sortie;r200N2249400E3944600
1972311247;15;15;5610A;1;sortie;r200N2249400E3944600
1972511246;26;26;5610C;1;sortie;r200N2249200E3945000
1972211245;18;18;5610C;1;sortie;r200N2249000E3944400
1974211276;85;85;5610A;1;sortie;r200N2255200E3948400
1974111277;66;66;5610A;1;sortie;r200N2255400E3948200
1974111277;183;183;5610A;1;sortie;r200N2255400E3948200
1974111276;188;188;5610C;1;sortie;r200N2255200E3948200
1974011277;114;114;5610A;1;sortie;r200N2255400E3948000
1974211277;35;35;5610C;1;sortie;r200N2255400E3948400
1974411278;158;158;5610A;1;sortie;r200N2255600E3948800
1924111780;53;53;5610C;1;sortie;r200N2356000E3848200
1924511763;200;200;5610C;1;sortie;r200N2352600E3849000
1923411769;84;84;5610A;1;sortie;r200N2353800E3846800
1924411770;205;205;5610C;1;sortie;r200N2354000E3848800
1929511798;35;35;5610A;1;sortie;r200N2359600E3859000
1930711809;26607;26607;5610A;1;sortie;r200N2361800E3861400
1919211732;114;114;5610A;1;sortie;r200N2346400E3838400
1919211731;30;30;5610A;1;sortie;r200N2346200E3838400
1919211732;160;160;5610A;1;sortie;r200N2346400E3838400
1919311732;62;62;5610A;1;sortie;r200N2346400E3838600
1919311732;72;72;5610A;1;sortie;r200N2346400E3838600
1919211732;16;16;5610A;1;sortie;r200N2346400E3838400
1919311731;200;200;5610A;1;sortie;r200N2346200E3838600
1919211732;38;38;5610C;1;sortie;r200N2346400E3838400
1919211732;22;22;5610A;1;sortie;r200N2346400E3838400
1919211733;35;35;5610A;1;sortie;r200N2346600E3838400
1919211732;50;50;5610A;1;sortie;r200N2346400E3838400
1933711586;448;448;5610A;1;sortie;r200N2317200E3867400
1946811754;120;120;5610A;1;sortie;r200N2350800E3893600
1913411648;116;116;5610A;1;sortie;r200N2329600E3826800
1946511824;85;85;5610C;1;sortie;r200N2364800E3893000
1946511823;133;133;5610A;1;sortie;r200N2364600E3893000
1946511823;40;40;5610A;1;sortie;r200N2364600E3893000
1946511823;141;141;5610C;1;sortie;r200N2364600E3893000
1945611835;148;148;5610A;1;sortie;r200N2367000E3891200
1946511823;104;104;5610C;1;sortie;r200N2364600E3893000
1946511824;30;30;5610C;1;sortie;r200N2364800E3893000
1935011848;187;187;5610A;1;sortie;r200N2369600E3870000
1925011770;100;100;5610A;1;sortie;r200N2354000E3850000
1925311776;20;20;5610C;1;sortie;r200N2355200E3850600
1937411713;55;55;5610C;1;sortie;r200N2342600E3874800
1937411712;80;80;5610C;1;sortie;r200N2342400E3874800
1899111783;199;199;5610A;1;sortie;r200N2356600E3798200
1899511782;70;70;5610C;1;sortie;r200N2356400E3799000
1945511716;58;58;5610A;1;sortie;r200N2343200E3891000
1926511792;30;30;5610C;1;sortie;r200N2358400E3853000
1910611775;18;18;5610A;1;sortie;r200N2355000E3821200
1917411670;100;100;5610A;1;sortie;r200N2334000E3834800
1917511669;270;270;5610A;1;sortie;r200N2333800E3835000
2017711338;47;47;5610C;1;sortie;r200N2267600E4035400
2017711340;35;35;5610A;1;sortie;r200N2268000E4035400
2017911333;240;240;5610C;1;sortie;r200N2266600E4035800
2017511333;28;28;5610C;1;sortie;r200N2266600E4035000
2002611482;90;90;5610A;1;sortie;r200N2296400E4005200
2007811438;17;17;5610A;1;sortie;r200N2287600E4015600
2007811438;31;31;5610A;1;sortie;r200N2287600E4015600
2007711437;274;274;5610A;1;sortie;r200N2287400E4015400
2007811437;11;11;5610C;1;sortie;r200N2287400E4015600
2007811439;70;70;5610C;1;sortie;r200N2287800E4015600
2026711378;42;42;5610A;1;sortie;r200N2275600E4053400
2026611379;45;45;5610A;1;sortie;r200N2275800E4053200
2027211379;91;91;5610C;1;sortie;r200N2275800E4054400
1987211177;30;30;5610A;1;sortie;r200N2235400E3974400
1987311176;5;0;5610A;1;sortie;r200N2235200E3974600
1987311175;18;18;5610C;1;sortie;r200N2235000E3974600
1987411176;42;42;5610A;1;sortie;r200N2235200E3974800
1987411175;55;55;5610C;1;sortie;r200N2235000E3974800
1987311175;45;45;5610A;1;sortie;r200N2235000E3974600
1987311175;38;38;5610A;1;sortie;r200N2235000E3974600
1987311175;105;105;5610A;1;sortie;r200N2235000E3974600
1987511176;58;58;5610A;1;sortie;r200N2235200E3975000
1987511176;40;40;5610C;1;sortie;r200N2235200E3975000
1987611176;80;80;5610A;1;sortie;r200N2235200E3975200
1987411175;20;20;5610C;1;sortie;r200N2235000E3974800
1987311176;50;50;5610C;1;sortie;r200N2235200E3974600
1987311176;45;45;5610A;1;sortie;r200N2235200E3974600
1987411176;32;32;5610A;1;sortie;r200N2235200E3974800
1987411175;17;17;5610A;1;sortie;r200N2235000E3974800
1987411175;15;15;5610C;1;sortie;r200N2235000E3974800
1987411176;36;36;5610A;1;sortie;r200N2235200E3974800
1987411175;100;100;5610C;1;sortie;r200N2235000E3974800
2002611148;95;95;5610A;1;sortie;r200N2229600E4005200
2004411148;19;19;5610C;1;sortie;r200N2229600E4008800
2003611137;49;49;5610A;1;sortie;r200N2227400E4007200
2003611137;38;38;5610A;1;sortie;r200N2227400E4007200
2003611137;64;64;5610A;1;sortie;r200N2227400E4007200
2003611137;28;28;5610C;1;sortie;r200N2227400E4007200
2003611137;28;28;5610C;1;sortie;r200N2227400E4007200
2003211127;41;41;5610C;1;sortie;r200N2225400E4006400
2003311128;115;115;5610A;1;sortie;r200N2225600E4006600
2002411113;91;91;5610A;1;sortie;r200N2222600E4004800
2003411132;100;100;5610A;1;sortie;r200N2226400E4006800
2001611114;407;407;5610A;1;sortie;r200N2222800E4003200
2005311091;362;362;5610A;1;sortie;r200N2218200E4010600
2012611092;159;159;5610A;1;sortie;r200N2218400E4025200
2015011097;100;100;5610A;1;sortie;r200N2219400E4030000
2002611158;25;25;5610A;1;sortie;r200N2231600E4005200
2003511136;80;80;5610C;1;sortie;r200N2227200E4007000
2003511136;72;72;5610A;1;sortie;r200N2227200E4007000
2002511157;90;90;5610A;1;sortie;r200N2231400E4005000
2004111146;19500;19500;5610A;1;sortie;r200N2229200E4008200
2003511136;25;25;5610C;1;sortie;r200N2227200E4007000
2002611157;35;35;5610C;1;sortie;r200N2231400E4005200
2002611159;33;33;5610A;1;sortie;r200N2231800E4005200
2003311127;316;316;5610A;1;sortie;r200N2225400E4006600
2003611138;50;50;5610C;1;sortie;r200N2227600E4007200
2002511158;30;30;5610C;1;sortie;r200N2231600E4005000
2005311091;62;62;5610C;1;sortie;r200N2218200E4010600
2003211128;47;47;5610A;1;sortie;r200N2225600E4006400
2002811159;100;100;5610A;1;sortie;r200N2231800E4005600
2003211127;200;200;5610A;1;sortie;r200N2225400E4006400
2003611137;28;28;5610A;1;sortie;r200N2227400E4007200
2004411149;44;44;5610A;1;sortie;r200N2229800E4008800
2002611158;47;47;5610A;1;sortie;r200N2231600E4005200
2015011097;14;14;5610A;1;sortie;r200N2219400E4030000
2015011095;32;32;5610C;1;sortie;r200N2219000E4030000
2001811157;5;5;5610C;1;sortie;r200N2231400E4003600
2001611114;22;22;5610C;1;sortie;r200N2222800E4003200
2002511115;133;133;5610A;1;sortie;r200N2223000E4005000
2003611136;24;24;5610C;1;sortie;r200N2227200E4007200
2002211114;100;100;5610C;1;sortie;r200N2222800E4004400
2003011148;124;124;5610A;1;sortie;r200N2229600E4006000
2003511136;34;34;5610A;1;sortie;r200N2227200E4007000
2002511158;24;24;5610C;1;sortie;r200N2231600E4005000
2005511155;140;140;5610C;1;sortie;r200N2231000E4011000
2001711153;120;120;5610A;1;sortie;r200N2230600E4003400
2005311091;17;17;5610A;1;sortie;r200N2218200E4010600
2002611158;74;74;5610A;1;sortie;r200N2231600E4005200
2028311418;83;83;5610A;1;sortie;r200N2283600E4056600
2028211417;29;29;5610C;1;sortie;r200N2283400E4056400
2028211417;30;30;5610A;1;sortie;r200N2283400E4056400
2027111426;100;100;5610A;1;sortie;r200N2285200E4054200
2010811414;120;120;5610A;1;sortie;r200N2282800E4021600
2010111419;115;115;5610A;1;sortie;r200N2283800E4020200
2010811414;13;13;5610A;1;sortie;r200N2282800E4021600
1995011322;65;65;5610A;1;sortie;r200N2264400E3990000
1993911328;500;500;5610A;1;sortie;r200N2265600E3987800
1995611320;140;140;5610C;1;sortie;r200N2264000E3991200
2018011362;211;211;5610A;1;sortie;r200N2272400E4036000
2017711369;471;471;5610A;1;sortie;r200N2273800E4035400
2018111363;80;80;5610A;1;sortie;r200N2272600E4036200
2018011364;6;6;5610C;1;sortie;r200N2272800E4036000
2017011526;70;70;5610A;1;sortie;r200N2305200E4034000
2001111336;25;25;5610A;1;sortie;r200N2267200E4002200
2001211337;60;60;5610A;1;sortie;r200N2267400E4002400
2001211336;45;45;5610A;1;sortie;r200N2267200E4002400
1996711171;40;40;5610C;1;sortie;r200N2234200E3993400
1996711171;16;16;5610C;1;sortie;r200N2234200E3993400
1996611171;160;160;5610A;1;sortie;r200N2234200E3993200
1996711171;26;26;5610C;1;sortie;r200N2234200E3993400
1996411170;110;110;5610A;1;sortie;r200N2234000E3992800
1997011171;99;99;5610A;1;sortie;r200N2234200E3994000
1996811166;28;28;5610C;1;sortie;r200N2233200E3993600
2023811715;100;100;5610A;1;sortie;r200N2343000E4047600
2012711895;128;128;5610A;1;sortie;r200N2379000E4025400
2012511731;70;70;5610A;1;sortie;r200N2346200E4025000
2019911553;30;30;5610C;1;sortie;r200N2310600E4039800
2020011553;46;46;5610A;1;sortie;r200N2310600E4040000
2019911552;12;12;5610C;1;sortie;r200N2310400E4039800
2020011553;38;38;5610A;1;sortie;r200N2310600E4040000
2019911570;200;200;5610C;1;sortie;r200N2314000E4039800
2019911553;60;60;5610A;1;sortie;r200N2310600E4039800
2019911553;10;10;5610C;1;sortie;r200N2310600E4039800
2020011553;100;100;5610C;1;sortie;r200N2310600E4040000
2019911553;84;84;5610A;1;sortie;r200N2310600E4039800
2009311694;48;48;5610A;1;sortie;r200N2338800E4018600
2009511695;112;112;5610A;1;sortie;r200N2339000E4019000
2009511695;15;15;5610C;1;sortie;r200N2339000E4019000
2009511694;137;137;5610C;1;sortie;r200N2338800E4019000
2009311694;161;161;5610A;1;sortie;r200N2338800E4018600
2009411694;25;25;5610C;1;sortie;r200N2338800E4018800
2009511694;53;53;5610A;1;sortie;r200N2338800E4019000
2009611695;70;70;5610A;1;sortie;r200N2339000E4019200
2007311685;50;50;5610A;1;sortie;r200N2337000E4014600
2009511695;154;154;5610A;1;sortie;r200N2339000E4019000
2009611696;57;57;5610A;1;sortie;r200N2339200E4019200
2007311686;40;40;5610C;1;sortie;r200N2337200E4014600
2007511687;284;284;5610C;1;sortie;r200N2337400E4015000
1976111400;15;15;5610C;1;sortie;r200N2280000E3952200
1976111400;86;86;5610A;1;sortie;r200N2280000E3952200
1976111400;31;31;5610C;1;sortie;r200N2280000E3952200
1976111400;25;25;5610A;1;sortie;r200N2280000E3952200
1976111400;12;12;5610C;1;sortie;r200N2280000E3952200
1976111400;56;56;5610A;1;sortie;r200N2280000E3952200
1976211399;276;276;5610A;1;sortie;r200N2279800E3952400
1976111399;80;80;5610C;1;sortie;r200N2279800E3952200
1976011399;101;101;5610C;1;sortie;r200N2279800E3952000
1976011399;23;23;5610A;1;sortie;r200N2279800E3952000
1976011400;27;27;5610A;1;sortie;r200N2280000E3952000
1976011400;138;138;5610A;1;sortie;r200N2280000E3952000
1976111400;35;35;5610C;1;sortie;r200N2280000E3952200
1976011400;60;60;5610A;1;sortie;r200N2280000E3952000
1976111400;59;59;5610A;1;sortie;r200N2280000E3952200
1976111399;64;64;5610A;1;sortie;r200N2279800E3952200
1976211401;65;65;5610C;1;sortie;r200N2280200E3952400
1976211401;20;20;5610A;1;sortie;r200N2280200E3952400
1976211401;80;80;5610C;1;sortie;r200N2280200E3952400
1976211400;20;20;5610C;1;sortie;r200N2280000E3952400
1976211400;11;11;5610C;1;sortie;r200N2280000E3952400
1976111400;9;9;5610C;1;sortie;r200N2280000E3952200
1976111400;26;26;5610C;1;sortie;r200N2280000E3952200
1976211401;65;65;5610C;1;sortie;r200N2280200E3952400
1976311400;20;20;5610A;1;sortie;r200N2280000E3952600
1976311400;43;43;5610A;1;sortie;r200N2280000E3952600
1976311400;25;25;5610A;1;sortie;r200N2280000E3952600
1976311400;9;9;5610C;1;sortie;r200N2280000E3952600
1976311400;45;45;5610A;1;sortie;r200N2280000E3952600
1976211399;115;115;5610C;1;sortie;r200N2279800E3952400
1976211399;79;79;5610A;1;sortie;r200N2279800E3952400
1976311399;18;18;5610C;1;sortie;r200N2279800E3952600
1976411398;86;86;5610A;1;sortie;r200N2279600E3952800
1976311399;20;20;5610C;1;sortie;r200N2279800E3952600
1976311399;18;18;5610C;1;sortie;r200N2279800E3952600
1976311398;55;55;5610A;1;sortie;r200N2279600E3952600
1976011398;60;60;5610A;1;sortie;r200N2279600E3952000
1976011398;38;38;5610A;1;sortie;r200N2279600E3952000
1976011400;39;39;5610C;1;sortie;r200N2280000E3952000
1976011400;33;33;5610A;1;sortie;r200N2280000E3952000
1976011400;55;55;5610C;1;sortie;r200N2280000E3952000
1976011399;50;50;5610C;1;sortie;r200N2279800E3952000
1976011399;35;35;5610C;1;sortie;r200N2279800E3952000
1975911399;144;144;5610A;1;sortie;r200N2279800E3951800
1976011399;51;51;5610C;1;sortie;r200N2279800E3952000
1975911398;58;58;5610C;1;sortie;r200N2279600E3951800
1975911400;60;60;5610A;1;sortie;r200N2280000E3951800
1975911400;126;126;5610A;1;sortie;r200N2280000E3951800
1975911400;31;31;5610C;1;sortie;r200N2280000E3951800
1975911401;40;40;5610C;1;sortie;r200N2280200E3951800
1976111401;48;48;5610A;1;sortie;r200N2280200E3952200
1976111401;82;82;5610A;1;sortie;r200N2280200E3952200
1976111400;76;76;5610A;1;sortie;r200N2280000E3952200
1976011401;50;50;5610C;1;sortie;r200N2280200E3952000
1976011401;25;25;5610A;1;sortie;r200N2280200E3952000
1976211401;19;19;5610C;1;sortie;r200N2280200E3952400
1976111401;40;40;5610A;1;sortie;r200N2280200E3952200
1976111402;120;120;5610C;1;sortie;r200N2280400E3952200
1976811395;38;38;5610C;1;sortie;r200N2279000E3953600
1976311392;55;55;5610C;1;sortie;r200N2278400E3952600
1982411217;114;114;5610A;1;sortie;r200N2243400E3964800
1961011429;82;82;5610A;1;sortie;r200N2285800E3922000
1985611254;63;63;5610C;1;sortie;r200N2250800E3971200
1959511339;40;40;5610C;1;sortie;r200N2267800E3919000
1959611340;54;54;5610C;1;sortie;r200N2268000E3919200
1959811344;36;36;5610C;1;sortie;r200N2268800E3919600
1983111374;150;150;5610A;1;sortie;r200N2274800E3966200
1982711365;120;120;5610A;1;sortie;r200N2273000E3965400
1967611316;210;210;5610A;1;sortie;r200N2263200E3935200
1967711300;172;172;5610A;1;sortie;r200N2260000E3935400
1967611316;100;100;5610C;1;sortie;r200N2263200E3935200
1957011581;255;255;5610C;1;sortie;r200N2316200E3914000
1970811453;122;122;5610A;1;sortie;r200N2290600E3941600
1971011451;144;144;5610A;1;sortie;r200N2290200E3942000
1970811453;181;181;5610C;1;sortie;r200N2290600E3941600
1959511422;56;56;5610C;1;sortie;r200N2284400E3919000
1959411421;65;65;5610A;1;sortie;r200N2284200E3918800
1972711273;67;67;5610C;1;sortie;r200N2254600E3945400
1972711273;25;25;5610A;1;sortie;r200N2254600E3945400
1972711272;100;100;5610A;1;sortie;r200N2254400E3945400
1972711272;49;49;5610C;1;sortie;r200N2254400E3945400
1972711272;49;49;5610A;1;sortie;r200N2254400E3945400
1972611272;35;35;5610C;1;sortie;r200N2254400E3945200
1972611271;26;26;5610C;1;sortie;r200N2254200E3945200
1972611271;44;44;5610C;1;sortie;r200N2254200E3945200
1972611273;120;120;5610C;1;sortie;r200N2254600E3945200
1972711272;80;80;5610A;1;sortie;r200N2254400E3945400
1972311271;153;153;5610A;1;sortie;r200N2254200E3944600
1972311271;80;80;5610A;1;sortie;r200N2254200E3944600
1972311271;50;50;5610A;1;sortie;r200N2254200E3944600
1972311271;5;5;5610A;1;sortie;r200N2254200E3944600
1972311271;130;130;5610A;1;sortie;r200N2254200E3944600
1972311272;75;75;5610A;1;sortie;r200N2254400E3944600
1972311272;694;694;5610C;1;sortie;r200N2254400E3944600
1972311271;5;2;5610A;1;sortie;r200N2254200E3944600
1972311272;82;82;5610C;1;sortie;r200N2254400E3944600
1972311272;27;27;5610A;1;sortie;r200N2254400E3944600
1972311272;105;105;5610A;1;sortie;r200N2254400E3944600
1972311272;79;79;5610C;1;sortie;r200N2254400E3944600
1972311272;17;17;5610C;1;sortie;r200N2254400E3944600
1972411271;70;70;5610A;1;sortie;r200N2254200E3944800
1972411271;8;8;5610A;1;sortie;r200N2254200E3944800
1972411271;46;46;5610A;1;sortie;r200N2254200E3944800
1972411271;40;40;5610A;1;sortie;r200N2254200E3944800
1972411271;224;224;5610A;1;sortie;r200N2254200E3944800
1972411271;56;56;5610A;1;sortie;r200N2254200E3944800
1972411271;89;89;5610A;1;sortie;r200N2254200E3944800
1972311271;56;56;5610A;1;sortie;r200N2254200E3944600
1972311271;110;110;5610A;1;sortie;r200N2254200E3944600
1972311271;40;40;5610A;1;sortie;r200N2254200E3944600
1972311271;30;30;5610A;1;sortie;r200N2254200E3944600
1972411272;35;35;5610C;1;sortie;r200N2254400E3944800
1972411272;6;6;5610A;1;sortie;r200N2254400E3944800
1972411272;36;36;5610C;1;sortie;r200N2254400E3944800
1972411272;43;43;5610A;1;sortie;r200N2254400E3944800
1972511273;30;30;5610C;1;sortie;r200N2254600E3945000
1972511272;159;159;5610A;1;sortie;r200N2254400E3945000
1972511272;12;12;5610C;1;sortie;r200N2254400E3945000
1972511272;30;30;5610C;1;sortie;r200N2254400E3945000
1972411272;48;48;5610C;1;sortie;r200N2254400E3944800
1972511272;55;55;5610C;1;sortie;r200N2254400E3945000
1972511271;58;58;5610A;1;sortie;r200N2254200E3945000
1972511271;380;380;5610A;1;sortie;r200N2254200E3945000
1972411271;146;146;5610C;1;sortie;r200N2254200E3944800
1972411271;87;87;5610C;1;sortie;r200N2254200E3944800
1972411271;90;90;5610C;1;sortie;r200N2254200E3944800
1972411272;40;40;5610C;1;sortie;r200N2254400E3944800
1972411271;37;37;5610A;1;sortie;r200N2254200E3944800
1972411271;19;19;5610A;1;sortie;r200N2254200E3944800
1972411272;89;89;5610A;1;sortie;r200N2254400E3944800
1972411272;29;29;5610C;1;sortie;r200N2254400E3944800
1972411272;38;38;5610B;1;sortie;r200N2254400E3944800
1972411272;175;175;5610A;1;sortie;r200N2254400E3944800
1972411272;114;114;5610A;1;sortie;r200N2254400E3944800
1972411272;65;65;5610A;1;sortie;r200N2254400E3944800
1972311271;59;59;5610A;1;sortie;r200N2254200E3944600
1972411272;160;160;5610C;1;sortie;r200N2254400E3944800
1972411272;106;106;5610A;1;sortie;r200N2254400E3944800
1972311271;440;440;5610A;1;sortie;r200N2254200E3944600
1972311271;90;90;5610A;1;sortie;r200N2254200E3944600
1972311271;85;85;5610A;1;sortie;r200N2254200E3944600
1972411272;55;55;5610C;1;sortie;r200N2254400E3944800
1972311271;71;71;5610A;1;sortie;r200N2254200E3944600
1972411272;67;67;5610A;1;sortie;r200N2254400E3944800
1972411272;50;50;5610A;1;sortie;r200N2254400E3944800
1972511271;26;26;5610A;1;sortie;r200N2254200E3945000
1972411272;30;30;5610A;1;sortie;r200N2254400E3944800
1972511272;67;67;5610C;1;sortie;r200N2254400E3945000
1972511272;80;80;5610C;1;sortie;r200N2254400E3945000
1972411272;52;52;5610C;1;sortie;r200N2254400E3944800
1973011277;30;30;5610C;1;sortie;r200N2255400E3946000
1973211278;18;18;5610C;1;sortie;r200N2255600E3946400
1973111276;183;183;5610A;1;sortie;r200N2255200E3946200
1973111275;50;50;5610C;1;sortie;r200N2255000E3946200
1973011276;25;25;5610C;1;sortie;r200N2255200E3946000
1973011275;70;70;5610C;1;sortie;r200N2255000E3946000
1973011275;90;90;5610A;1;sortie;r200N2255000E3946000
1972811277;137;137;5610A;1;sortie;r200N2255400E3945600
1972711274;23;23;5610C;1;sortie;r200N2254800E3945400
1971911260;250;250;5610A;1;sortie;r200N2252000E3943800
1971811268;30;30;5610A;1;sortie;r200N2253600E3943600
1971911269;88;88;5610C;1;sortie;r200N2253800E3943800
1971711267;104;104;5610A;1;sortie;r200N2253400E3943400
1971811267;50;50;5610C;1;sortie;r200N2253400E3943600
