idINS;emp;emp_resident;idcom;IRIS;act
r200N2250200E3971200;0.12799724963325138;0.12799724963325138;13030;130300000;0.3347719870511569
r200N2250200E3971400;0.12799724963325138;0.12799724963325138;13030;130300000;0.3347719870511569
r200N2250200E3972400;0.11971668130366211;0.11971668130366211;13030;130300000;0.9373615637432394
r200N2250200E3973800;0.12270850696642528;0.12270850696642528;13030;130300000;0.8034527689227767
r200N2250200E3974200;0.11971668130366211;0.11971668130366211;13030;130300000;1.0712703585637022
r200N2250400E3945400;16.09092731981494;15.061843836555713;13208;132080901;NA
r200N2250400E3945600;37.55549693843715;35.84132924698724;13208;132080901;NA
r200N2250400E3946000;44.51467982134666;41.667776044066564;13208;132080905;NA
r200N2250400E3946200;160.94310673733395;151.49957743308295;13208;132080904;NA
r200N2250400E3946400;189.67372146763043;179.64781022911336;13208;132080904;NA
r200N2250400E3946600;3.828715253516099;3.5869340756552046;13209;132090808;NA
r200N2250400E3947200;604.4892263027428;567.4614368945697;13209;132090809;NA
r200N2250400E3948000;144.8556348639557;137.8869192947102;13209;132090202;NA
r200N2250400E3948400;5.612236711015499;5.164786048759764;13209;132090202;NA
r200N2250400E3960400;3.875905629986964;3.552852996549081;13005;130050601;7.804641748249671
r200N2250400E3966600;35.17507581750104;29.592254466448026;13042;130420101;4.59661744966443
r200N2250400E3966800;0.07445195102540572;0.07445195102540572;13042;130420102;4.055838926174497
r200N2250400E3969200;0.1160510469715408;0.1160510469715408;13030;130300000;1.6738599352557846
r200N2250400E3969400;0.10665890757518709;0.10665890757518709;13030;130300000;6.829348535843602
