CODGEO;NBMENFISC18;NBPERSMENFISC18;MED18;PIMP18;TP6018;TP60AGE118;TP60AGE218;TP60AGE318;TP60AGE418;TP60AGE518;TP60AGE618;TP60TOL118;TP60TOL218;PACT18;PTSA18;PCHO18;PBEN18;PPEN18;PPAT18;PPSOC18;PPFAM18;PPMINI18;PPLOGT18;PIMPOT18;D118;D918;RD18
02403;12257;25499;17790;40.2;27.9;43.5;39.9;33.1;25.7;14.5;8.8;7.4;41.4;63.6;56;3.4;4.2;33.1;6.9;11.6;3.2;5.3;3.1;-15.2;9400;32070;3.4
02404;18715;40433;18520;41.5;23.7;34.5;32.4;29.1;24.6;14.6;8.8;6.8;37;64;55.7;3.3;5;33.3;8.8;9.6;3;4.1;2.5;-15.7;9800;33420;3.4
02501;28154;60173;17890;39.6;25.9;39.4;34;32.5;25.2;15.1;9.7;8.4;41.3;63.9;54.7;3.2;6;33;7.2;11.3;3.2;5.2;2.9;-15.4;9470;32260;3.4
03101;1149;2383;23050;54.9;10;;;;;;;;;59.7;47.7;2.1;9.9;41.9;15.6;3.6;1.2;1.5;0.9;-20.8;13040;43140;3.3
03102;1134;2305;20580;42.2;15.9;;;;;;;;33.7;56.9;47.2;2.8;6.9;40.3;11.5;6.2;1.8;2.7;1.7;-14.9;11240;33110;2.9
03103;1415;2941;19870;38.7;12.9;;;;;;;;24.9;56.7;49.2;2.3;5.2;40.3;11.2;6.1;1.7;3;1.4;-14.3;12130;31810;2.6
03104;1704;3383;19310;36;17.3;;;;;;;;31.7;54.9;48.2;2.5;4.2;41;10.3;7.6;2.1;3.5;2;-13.8;10810;30590;2.8
03105;1775;3653;19730;38.8;16.2;;;;;;;8.6;29.6;59.4;50.8;2.3;6.3;37.3;11.1;6.6;2;2.9;1.7;-14.4;11680;32340;2.8
03106;2194;4803;19670;38.9;14.4;;;;;;;9;27.4;62.1;56.5;2.6;3;36.4;8.1;7.2;2.5;3.2;1.5;-13.8;11310;30810;2.7
03201;2421;4773;19730;40.3;14.1;;;;;;;;25.8;58.3;50.9;2.7;4.7;37.5;11.3;7.6;2;3.6;2;-14.7;12040;33410;2.8
03202;2614;5348;19430;39.3;17.5;;;22.6;;;;9.5;30.1;61.5;53.3;3.4;4.8;35.8;9.1;7.9;2.3;3.6;2;-14.3;11120;31180;2.8
03203;3472;6819;19630;39.7;17.9;;27.5;22.5;16.7;11.8;;7.8;36;54.9;48.6;2.9;3.4;42.6;8.3;8;2;4.1;1.9;-13.8;11090;30850;2.8
03401;18206;35568;20680;48.2;15.9;29.6;22.3;18.9;16.2;8.8;6.9;5;30.1;62.1;54.8;2.4;4.9;37.4;9.6;7.4;2;3.4;2;-16.5;11220;35070;3.1
03501;26354;51634;19830;43.5;18.6;34.1;26.8;23.1;18.1;11.4;8.6;7.3;36.4;58;50.7;2.7;4.6;40.1;9.7;8;2;3.9;2.1;-15.8;10700;33110;3.1
03502;32758;63530;20700;46.4;16.4;28.4;23.4;20.1;16.7;11.2;8.4;7;32.1;57.7;49.5;2.7;5.5;41.1;11.5;6.8;1.7;3.3;1.8;-17.1;11080;36300;3.3
04101;1001;2289;22790;58;;;;;;;;;;41.1;36.1;1.4;3.6;20.4;63.7;2.3;1;0.8;0.5;-27.5;13630;35820;2.6
04102;1465;2856;21010;46.7;14.4;;;;;;;;23.7;62.2;49.2;3.7;9.3;35.3;14.1;4.6;1.6;1.9;1.1;-16.2;11600;38590;3.3
04103;1222;2810;20620;44;14.8;;;;;;;;25.8;70.7;61.6;4;5.1;30;8.4;5.8;2.2;2.2;1.4;-14.9;11730;34180;2.9
04104;1316;2893;22010;49.5;11.7;;;;;;;;;66;58.4;3.2;4.4;34.9;11.1;4.3;1.7;1.5;1.1;-16.3;12490;37630;3
04105;1430;2984;21370;46.6;15.9;;;;;;;;31.3;62.5;50.6;3.7;8.2;35.4;13.7;4.7;1.6;1.9;1.2;-16.3;11660;36300;3.1
04106;1642;3082;20200;48.3;15.2;;;;;;;;22.7;63.1;49.9;4.7;8.5;34.8;13.7;4.9;1.5;2;1.4;-16.5;11850;35740;3
04107;1659;3684;19870;40.4;16.2;;;;;;;10.1;25.4;67.6;57.6;4.1;5.9;30.9;8.9;7;2.5;2.8;1.7;-14.4;11570;33200;2.9
04108;1646;4097;21800;51.1;10.2;;;;;;;;22.7;74.4;66.5;3.3;4.6;28;8.3;4.9;2.4;1.6;0.9;-15.6;13030;35040;2.7
04201;2734;5575;19640;41.8;19.3;;26.4;24.4;20.4;;;9.8;31.9;56.4;43.9;4;8.5;40.5;13.5;6.5;1.9;2.9;1.7;-16.9;10520;36260;3.4
04202;3070;6700;21430;48.7;13;;;15.6;;;;6;23.7;63.6;55.3;3.4;4.9;35.9;10.8;5.5;2;2.1;1.4;-15.8;12170;35400;2.9
04203;3456;6998;20000;42.1;17;;25.2;22.1;17.1;;;8;32.2;59.3;51.5;4.3;3.5;40.9;7.9;6.1;1.8;2.7;1.6;-14.2;11270;32470;2.9
04204;3522;7191;19610;42.5;19.3;;28.4;25.6;20.1;;;6.2;33.4;59.6;51.8;3.1;4.7;38.5;9.3;7.9;2.2;3.5;2.2;-15.3;10710;33970;3.2
04301;8289;16474;20420;47.7;17.9;28.6;25.2;23.2;16.7;11.4;10.8;5.9;30;60.7;52.2;2.8;5.7;38.2;10.1;7.6;2.1;3.5;2;-16.6;10870;34850;3.2
04401;13723;29821;21050;48.1;18;27.4;21.4;23.1;17.1;13.7;10.1;7.1;31.9;59.1;51;2.8;5.3;31.6;22.6;5.8;1.9;2.4;1.5;-19.1;10780;39000;3.6
05101;983;2222;19770;42.3;16.9;;;;;;;;30.1;68.3;57.7;3.6;7;33.1;8.8;5.3;2.2;1.8;1.3;-15.5;11380;32280;2.8
05102;968;2164;21120;42.7;11.9;;;;;;;;;70.8;61.5;3.7;5.6;29.4;8.4;5.4;2.1;2;1.3;-14;12570;32600;2.6
05103;1377;2958;21800;49.3;11.1;;;;;;;;19.8;67.5;57.2;3.5;6.8;34;9.5;4.4;1.8;1.6;1;-15.4;12630;34020;2.7
05104;1614;3314;20520;47.4;12.9;;;;;;;;20.2;66.9;52.7;4.3;9.9;31.6;12.3;4.9;1.8;2;1.1;-15.7;12170;34450;2.8
05105;1626;3230;19450;38.2;17;;;;;;;;34.8;53.5;47;3.4;3.1;44.6;8.4;7.2;2.1;3.2;1.9;-13.7;11070;31040;2.8
05106;1767;3512;20060;43.2;16.6;;;;;;;;28.3;55.5;48.6;2.8;4.1;41.4;11.8;6.3;1.8;3;1.5;-15;10970;33990;3.1
05201;3976;7849;20600;47.4;14.3;;;20.2;14.5;;;7;24.8;56.5;45.4;3.8;7.3;40.8;14.5;5.1;1.8;2;1.3;-16.9;11810;35460;3
05301;7649;15869;20830;50;12.8;;16.4;14.8;12.2;8.7;;7.1;20.2;68.2;57;4;7.2;32.2;11.7;5.1;1.8;2;1.3;-17.2;12130;35830;3
05401;18655;38290;21160;49.6;14.6;21.4;17.7;18.4;15.4;10.2;8;5;26.7;64.1;55;2.7;6.4;35.9;10.8;6.1;2;2.5;1.6;-16.9;11690;36490;3.1
06101;1012;2065;20220;43.4;18.1;;;;;;;13.9;;65.8;56;2.6;7.2;35.9;7.8;5.7;1.6;2.8;1.3;-15.2;10300;34200;3.3
06102;936;2160;20450;49.8;16.5;;;;;;;;;73.9;66.8;3.4;3.7;26.6;9.6;5.7;2.2;2.3;1.2;-15.8;11690;33760;2.9
06103;1135;2857;23040;53.2;10;;;;;;;;18;79.8;72.8;3;4;24.1;9.5;4.2;2;1.4;0.8;-17.6;12990;38070;2.9
06104;1352;2732;20110;42.5;17.2;;;;;;;12.5;26.7;63.9;55.2;2.9;5.8;34.9;11.5;5.1;1.8;2.3;1;-15.4;10860;33170;3.1
06105;1429;3513;23430;56.5;9.1;;;;;;;;;80.4;71.9;2.9;5.6;23.8;10.2;4;2;1.3;0.7;-18.4;13600;39590;2.9
06106;1605;3574;21350;50.9;12.6;;;;;;;9.4;21.2;72.4;63.3;2.9;6.2;30.8;9.2;4;1.4;1.8;0.8;-16.4;11990;35330;2.9
06107;1674;4102;23860;59;10.5;;;;;;;8.1;;72.2;62.3;3.2;6.7;31.2;12.3;3.4;1.5;1.2;0.7;-19.1;12950;40290;3.1
06108;2085;5359;23530;59;8;;;;;;;5.2;16.9;80.3;71;2.8;6.5;24.8;9.6;4;1.9;1.4;0.7;-18.7;13810;38990;2.8
06501;35422;74282;22730;60;14.6;17.7;15.4;16.4;13.8;13.1;12.5;8.5;21.7;78.2;70.9;2.7;4.6;28.8;11.3;2.8;0.8;1.3;0.7;-21.1;11300;42140;3.7
06701;456031;960989;22130;55.2;16;22;18;17.9;16.3;13.4;11.8;8;26;72.2;62.1;3.3;6.8;29.8;13.9;4.9;1.6;2.1;1.2;-20.8;11030;42170;3.8
07101;876;2017;21060;47.4;12.3;;;;;;;;;65.2;57.7;3.4;4.1;34.5;9.2;5.8;2.3;2.3;1.2;-14.7;12470;31810;2.6
07102;1054;2010;18990;33.2;15.7;;;;;;;;28.8;54.8;45.5;2.5;6.8;40.9;11.8;6.4;1.5;3.1;1.8;-13.9;11650;32780;2.8
07103;996;2153;19390;40;17;;;;;;;;;59.8;52.1;3;4.7;35.2;12;6.8;2.3;2.8;1.7;-13.8;11620;30660;2.6
07104;1100;2390;20200;40.7;15.4;;;;;;;;28.9;64.4;56.9;3.7;3.8;33.5;9.6;6.8;2.4;2.7;1.7;-14.3;11200;31570;2.8
07105;1176;2770;22030;49.7;12.8;;;;;;;;23.4;76.6;70.1;2.7;3.8;26.2;5.2;6.4;3.1;1.9;1.4;-14.4;12250;33650;2.7
07106;1369;2767;19980;44.1;17.4;;;;;;;;32.8;51.5;40.2;5.5;5.8;43.3;15.7;4.9;1.7;1.8;1.4;-15.4;11000;35190;3.2
07107;1578;3196;20950;45.8;11.4;;;;;;;;25.7;58.7;49.6;2.2;6.9;41.3;10.9;4.8;1.6;2;1.2;-15.7;12430;34240;2.8
07108;1510;3442;20520;42;14.8;;;;;;;;33.6;67.9;59.6;3.5;4.8;31.6;9.1;6.1;2.3;2.4;1.4;-14.7;11520;34840;3
07109;1624;3682;22580;54.8;8;;;;;;;;;72.3;64.2;2.1;6;30.5;10.9;4.1;2;1.2;0.9;-17.8;13690;36390;2.7
07110;1635;4143;23670;57.1;5.7;;;;;;;;;78.8;68.5;2.8;7.5;24.1;11.4;3.6;2;0.9;0.7;-17.9;14750;40520;2.7
07111;1523;3563;21940;49;10;;;;;;;;;69.6;62.7;3;3.9;31.5;9.2;4.8;2.3;1.6;0.9;-15.1;13020;34040;2.6
07112;1669;3718;19470;40.1;17.4;;;;;;;;33.1;67.3;59.5;3.6;4.2;29.3;10.3;7.2;2.9;2.6;1.7;-14.1;10890;31110;2.9
07113;2231;4484;19530;39.9;21.6;;;34.1;;;;13.4;37.5;49.8;37.4;3.8;8.6;45.7;13.8;6.5;1.8;2.9;1.8;-15.8;9880;34360;3.5
07114;2227;4402;20680;45.3;13.7;;;26.6;;;;9.3;24.5;47.7;38.9;4.6;4.2;49.1;13.8;4.7;1.4;2.1;1.2;-15.3;12110;34930;2.9
07201;3174;7084;19220;43.7;21.9;;20.4;34.1;19.4;19.9;;10.7;37.2;64.5;57.7;3.6;3.2;31.7;12.8;7.6;2.8;2.9;1.9;-16.6;10010;33170;3.3
07202;3592;7708;19990;40.1;13.5;;16.6;15.2;13.1;;;6.1;26.6;67;59.5;3.3;4.2;32.3;8.1;6.5;2.3;2.6;1.6;-13.9;11880;32030;2.7
07203;3667;9159;24150;58;6.8;;;;;;;5;17.3;77.2;68.3;2.7;6.2;26.1;11.3;3.5;1.8;1;0.7;-18.1;14470;39730;2.7
07301;6604;13907;21720;51.5;13.4;31.4;22;14.8;11.7;7.8;;5;29.9;62.5;55.8;2.5;4.2;36.2;11.5;6.5;2.2;2.8;1.5;-16.7;11830;36410;3.1
07401;12617;27530;20480;45.6;16.1;29.2;24.9;20.5;14.5;8.4;5.8;5.8;32.6;64;56.8;3.2;4;34.9;10.3;6.7;2.4;2.6;1.7;-15.9;11230;33920;3
07402;18590;38826;19920;42.3;17.6;26.9;24;23.5;17.6;10.5;11;9.1;33;55.7;46.3;3.5;5.9;35.2;20.2;6.3;1.9;2.7;1.7;-17.4;10890;33800;3.1
08101;894;1983;19590;;;;;;;;;;;;;;;;;;;;;;;;
08102;979;2120;19110;38.3;18.6;;;;;;;;35.2;61.9;54.6;3.6;3.7;35.3;7.2;8.6;2.6;3.8;2.2;-13;10950;30060;2.7
08103;1163;2558;18920;36.7;18.8;;;;;;;11;38.7;65;58;3.8;3.2;30.4;10.2;7.2;2.2;3.2;1.8;-12.8;10450;32530;3.1
08104;1458;3256;19560;43.7;17.2;;;;;;;11.4;29.3;66.6;60.7;3.3;2.6;28.3;15.2;6.3;2.1;2.6;1.6;-16.4;11610;33400;2.9
08105;1823;4048;18310;35.3;21.8;;;26.4;25.5;;;10.3;41.3;58;50.4;3;4.6;34.5;11.6;8.4;2.5;3.7;2.2;-12.5;10290;30420;3
08106;1992;3887;19440;39.6;20.1;;;;;;;;35.8;58.5;50.5;2.2;5.8;37.3;9.7;8.9;2.1;4.4;2.4;-14.4;10090;32790;3.2
08201;2098;4897;20810;48.1;11.4;;;18.3;;;;6.5;20.8;71.8;65.1;2.8;3.9;30.8;6;5.9;2.5;2.1;1.3;-14.5;12710;31990;2.5
08202;2247;4958;18580;36.5;19.8;;;24.6;;;;10.2;39.6;60.7;52.1;4;4.6;36.8;7.8;8.2;2.4;3.9;1.9;-13.5;10630;30260;2.8
08203;2380;5461;18500;37.1;23;;33;26.7;19.5;;;10.7;46;63.8;57.6;2.9;3.3;33.4;5.6;10.2;3.4;4.5;2.3;-13;10100;29390;2.9
08204;2626;5719;17180;31.4;25.4;;34.2;38.3;23.3;16.1;;14.2;43.1;55.8;48.8;4.8;2.2;39.7;7.1;9.9;2.9;4.5;2.5;-12.5;9890;27970;2.8
08205;2658;6190;19560;43.5;18.8;;23.6;21.5;17.8;;;8.1;37.8;67;60.6;2.7;3.7;31.5;9.8;7.4;2.7;3.1;1.6;-15.7;10950;32470;3
08206;2930;6616;18120;37;23.1;;32.3;27.9;20.9;15;;10.1;42.2;65.6;59.2;3.6;2.8;31.9;5.7;9.8;3;4.4;2.4;-13;10170;29330;2.9
08207;3475;7721;18970;42.1;21;;26.2;24.3;20.2;15;;9.9;35.3;67.4;60.4;3.2;3.8;30.1;9.5;8;2.5;3.5;2;-15;10170;33410;3.3
08208;4644;9561;18650;38.7;21;31.6;25.7;25.1;23.2;12.5;;6.1;33.2;65.1;57.4;2.9;4.8;32.8;8.3;9;2.6;4;2.4;-15.2;10390;32250;3.1
08401;11583;24002;18190;37;25.1;42.4;32.7;28.3;25.1;17.1;11.9;8;41.5;61.1;52.4;3.5;5.2;34.1;7.6;11.3;2.8;5.4;3.1;-14.1;9640;31470;3.3
08501;26739;55241;18630;42;25.1;40.7;33.1;30.9;23.5;15.7;10.6;7.7;39.7;64.1;55.8;2.9;5.4;33.6;7.9;10.5;2.8;4.9;2.8;-16.1;9610;33810;3.5
09101;1172;2399;18240;31.4;20.5;;;;;;;;38.1;50.4;43.6;3.7;3.1;44.1;9.6;8.6;2.1;4.2;2.3;-12.7;10500;29080;2.8
09102;1264;2741;21140;47.6;13.1;;;;;;;;;62.4;54.3;3;5.1;38.5;9.2;5.1;1.8;2.2;1.1;-15.2;12240;35190;2.9
09103;1555;3034;19300;37.4;20.2;;;;;;;12.1;32.3;52.9;41.9;3.3;7.7;40.8;13;8.1;1.7;4.1;2.3;-14.8;10550;34850;3.3
09104;1302;3201;21430;50.3;10.4;;;;;;;;;69.4;61.9;2.7;4.8;32.4;7.4;6.2;2.5;2.4;1.3;-15.4;12940;34510;2.7
09105;1619;3620;20460;41.7;14;;;;;;;;24.3;71.3;63.8;3;4.5;27.3;9.4;6.7;2.4;2.7;1.6;-14.7;11880;34220;2.9
09106;1973;4457;20430;42.1;13.8;;;;;;;7.5;25.1;70.2;61.7;3.4;5.1;28.7;9.7;6.7;2.3;2.7;1.7;-15.3;12190;33700;2.8
09201;2808;5729;19220;39.1;18.9;;;23;;14.8;;11.2;34.7;55;46.5;3.3;5.2;42.6;9.3;7.3;2;3.5;1.8;-14.2;10550;31890;3
09202;3270;6502;18070;29.9;23;;36.1;29.4;24.7;15.1;;11.2;45.4;50.7;42.2;3.5;5;44.3;7.9;9.8;2;5.3;2.5;-12.7;10010;29720;3
09203;4692;8994;20050;41.8;17;;21.6;24.4;19;10.7;;9.1;30.5;55;46.2;2.7;6.1;43.3;9.8;7.5;1.7;3.8;2;-15.6;11030;34710;3.1
09301;6034;12115;20710;46.3;17.7;27.9;29.6;21.2;15.5;10.8;;6.9;34.1;61.3;52.4;2.7;6.2;38;9.9;7.3;1.9;3.3;2.1;-16.5;10630;36010;3.4
09401;12728;27607;20050;42.7;17.4;23.1;22.4;20.3;16;12.7;11.5;7.5;32.2;65.3;57.2;3.1;5;33.2;8.9;8.1;2.4;3.6;2.1;-15.5;11000;33890;3.1
10101;888;2089;21370;48;9.6;;;;;;;;;73.5;62.7;3.3;7.5;29.5;6.9;5.5;2.5;1.6;1.4;-15.4;13080;34970;2.7
10102;798;2061;22360;51.9;;;;;;;;;;74.4;64;2.4;8;27.2;12.5;4.1;2.3;1.1;0.7;-18.2;14100;39580;2.8
10103;945;2071;18250;34.2;20.2;;;;;;;;33.4;64.9;56.1;3.7;5.1;33.1;6.6;8.7;3.1;3.5;2.1;-13.3;10840;30290;2.8
10104;1017;2270;20060;47.3;16.8;;;;;;;;28.7;69.1;58.2;3;7.9;29.7;9.5;7.4;2.9;2.8;1.7;-15.7;11340;35420;3.1
10105;1184;2885;23630;59.7;;;;;;;;;;71.6;62.3;2.1;7.2;32.5;11.2;3;1.6;0.9;0.5;-18.3;14900;38150;2.6
10106;1243;2519;18080;39.8;23.2;;;;;;;;37.4;63.1;48.5;3.4;11.2;33.1;10.8;9.2;2.6;4.1;2.5;-16.2;10170;34330;3.4
10107;1445;2789;19830;41.6;16.2;;;;;;;;29.1;55;46.7;2.6;5.7;41.9;9.8;7.6;1.8;3.8;2;-14.3;11450;32670;2.9
10108;1414;2961;19980;44.1;13.9;;;;;;;;26.6;61.9;52.4;2.6;6.9;36.2;10.6;6.8;2.4;2.7;1.7;-15.5;11970;34070;2.8
10109;1707;3704;19780;43.4;18.2;;;;;;;8.5;39.9;60.6;49.5;2.7;8.4;38.6;8.7;6.7;2.4;2.8;1.5;-14.6;11110;33650;3
10201;2347;4515;18570;37.9;20.5;;33.3;24.2;;;;;32.7;58.2;46.5;3.2;8.5;38.2;9.4;8.9;2.3;4.1;2.5;-14.7;10640;33970;3.2
10202;2545;5658;19370;45.4;19.6;;26.5;22.5;;;;;30.1;71.4;64.7;2.9;3.8;28.4;8.5;8;2.9;3;2.1;-16.3;10390;35900;3.5
10301;7469;16535;17630;36.7;26.4;38.9;35.7;34.2;24.5;18;;13.3;43.7;59.5;52.3;4;3.2;36.8;6.7;10.6;3.6;4.3;2.7;-13.6;9690;28750;3
10601;58655;122006;19190;44.3;21.2;33.7;27.5;25.3;20;13.3;8.4;5.8;35.9;67.9;59.2;3.4;5.3;31.2;8.3;9;2.7;3.8;2.5;-16.4;10210;34370;3.4
11101;824;1917;19850;;;;;;;;;;;;;;;;;;;;;;;;
11102;977;2261;18940;37.3;17;;;;;;;13.7;;66.5;52.7;4.1;9.7;33.5;8.4;6.6;2.6;2.6;1.4;-15;11030;31140;2.8
11103;1004;2560;23870;58.3;;;;;;;;;;73.7;62.9;2.5;8.3;31.4;9.6;3.8;2.1;1;0.7;-18.5;13940;38140;2.7
11104;1033;2267;19540;38.7;19;;;;;;;;35.9;63.6;53.4;3.7;6.5;35.8;8.5;6.9;2.5;2.7;1.7;-14.8;10700;31740;3
11105;1054;2512;21130;44.9;13.1;;;;;;;;;70.4;62.5;2.8;5.1;31.7;8;5.9;2.4;2.1;1.4;-16;12110;33300;2.8
11106;1113;2629;21940;52.6;10.4;;;;;;;;;70.7;59.4;3.1;8.2;34.2;7.1;4.3;1.8;1.7;0.8;-16.3;12870;34390;2.7
11107;1199;2879;20120;40.6;15.2;;;;;;;9.6;30.7;66.7;56.8;3.8;6.1;33.4;8;7.1;2.7;2.8;1.6;-15.2;11440;32200;2.8
11108;1272;2620;17880;33.9;24.7;;;;;;;19.5;37.2;51.6;41.4;3.5;6.7;44.1;10.4;7.6;1.8;4.1;1.7;-13.7;9440;31390;3.3
11109;1428;3050;20240;40.4;14.8;;;;;;;;24.2;58.9;52.4;2.3;4.2;39.3;9.2;7;2.5;2.8;1.7;-14.4;11680;31220;2.7
11110;1428;3253;20340;41.7;14.8;;;;;;;8.4;33.6;69.1;60.1;3.2;5.8;32.2;7.7;5.9;2.2;2.4;1.3;-14.9;11550;31060;2.7
11111;1760;3335;18070;33;23.7;;;;;;;14.5;39.8;46.1;37;2.8;6.3;49.5;8.9;8.6;1.5;4.7;2.4;-13.1;9450;30820;3.3
11112;1765;3960;19270;39.9;20.4;;;24.5;;;;12.7;39.3;59.4;48.8;3.7;6.9;38.7;9.6;7.5;2.5;3.1;1.9;-15.2;9960;33430;3.4
11113;1578;3785;20310;42.9;14.8;;;;;;;11.1;29.8;67.1;57.2;3.8;6.1;33.3;8.1;6.6;2.8;2.5;1.3;-15.1;11870;32130;2.7
11114;2230;4357;17650;30.4;25.4;;;39.5;30.1;18.6;;14.6;46.3;45.3;36.4;3.4;5.5;48.4;10;8.9;2.1;4.4;2.4;-12.6;9390;28820;3.1
11201;3000;5403;19950;42.5;17.4;;;;23.8;12.3;;11.1;30.4;50.1;39.4;4.1;6.6;48.8;11.4;5.3;1.2;2.8;1.3;-15.6;11070;33790;3.1
11202;2457;5327;19760;41.3;17;;;20.9;;;;11.3;30.8;57.2;49.2;3.6;4.4;41.1;9.9;6.7;2.2;3;1.5;-14.9;11030;32050;2.9
11203;2909;5546;18560;37.1;21.4;;30.4;31.2;23;15;;10.5;36;47.6;38.4;3.6;5.6;49.9;8.2;8;1.9;4.1;2;-13.7;10360;29700;2.9
11204;2363;5202;17960;36;24.9;;37.9;30.6;22.6;16.1;;11.5;42.8;55.9;47.6;3.5;4.8;41.6;6.6;10;3;4.4;2.6;-14.1;9740;30450;3.1
11205;2558;5694;19080;38.4;20;;25.4;23;19.8;;;11.3;40.8;60.2;51.4;3.8;5;37.7;8.5;7.7;2.4;3.3;2;-14.1;10150;31820;3.1
11206;2546;6052;21440;51.3;11.8;;;13.6;;;;7.2;29.6;67.8;57.7;2.7;7.4;34.2;9.6;5.2;2.3;1.8;1.1;-16.8;12590;37400;3
11207;3551;7403;20210;43.2;16.1;;20.2;17.8;20.5;11.2;;11.5;29.7;54.5;43.4;3.8;7.3;45.8;9.2;5.6;1.9;2.5;1.2;-15.1;10860;32610;3
11301;4334;9348;18040;35.7;24.6;45.3;35.1;27.4;24.4;16.5;;13;40.5;52.8;44.4;3.4;5;39.8;10.6;11.1;2.8;5.6;2.7;-14.3;9770;30650;3.1
11302;5642;11696;19420;39;18.4;;22.1;22.2;20.7;13.4;11.5;8.7;34.9;56.5;47.1;3.1;6.3;39.7;10.3;8.4;2.1;4.1;2.2;-14.9;10760;32740;3
11303;5269;10959;18790;37.9;20.8;32.7;25.6;26.2;18.9;14.4;13.9;9;33.6;62.6;54.4;3.2;5;34.6;8.7;8.8;2.6;3.8;2.4;-14.7;10590;32590;3.1
11401;21854;45561;18080;39.7;27.2;37.6;37.5;32.1;27.5;18.2;14.3;9.5;43.9;61.9;52.4;3.4;6.1;33.7;9.3;11.4;2.8;5.5;3.1;-16.3;9360;33950;3.6
11501;25873;51288;18620;40.3;24.6;39.2;31;31.2;25.7;16;12.7;9.1;38.2;59.5;48.5;3.7;7.3;36.5;10.5;9.8;2.2;4.9;2.7;-16.3;9680;34900;3.6
12101;941;2021;20300;40.4;11.9;;;;;;;;;60.8;52.3;2;6.5;35.5;13.6;5;1.8;2;1.2;-14.9;12490;32180;2.6
12102;1133;2687;22430;51.1;8.4;;;;;;;;;71.7;63.9;1.7;6.1;28.8;12.5;4.3;2.2;1.3;0.8;-17.3;13620;35200;2.6
12103;1327;3098;21810;47.1;8.5;;;;;;;;;72.9;62.3;2.2;8.4;27.2;10.3;4.9;2.4;1.4;1.1;-15.3;13640;33980;2.5
12104;1309;3153;24130;60.2;;;;;;;;;;68.6;61.1;1.7;5.8;33.6;11.7;3.4;1.8;1;0.6;-17.3;15370;37020;2.4
12105;1862;4066;20600;42;13.5;;;;;;;8.6;28.6;60.6;48.4;2.5;9.7;37.3;10.9;5.1;2.1;1.9;1.1;-13.9;11770;31920;2.7
12106;2162;4340;20030;42.1;14.2;;;;;;;8.3;26.7;61.3;54.5;2.2;4.6;38.6;8.1;6.3;1.9;2.9;1.5;-14.3;11770;31810;2.7
12201;2748;5523;20770;44.8;10.9;;;;;;;7.2;20.6;56.6;46.2;1.9;8.5;38.2;17.1;4.5;1.6;1.8;1.1;-16.4;12730;35680;2.8
12202;4326;8793;20490;41.6;14;;16.6;19.1;;11;;7.8;27.5;62.3;52.4;2.4;7.5;36.5;10.3;6;1.8;2.6;1.6;-15.1;11820;33730;2.9
12301;5673;11324;19900;42.1;17.8;;25.8;20.4;20.2;11.2;11.2;8.4;34.6;56.9;47.8;2.4;6.7;41.7;10.8;6.9;1.9;3.2;1.8;-16.3;10880;34470;3.2
12302;6686;13017;19010;36.6;18.6;36.1;29.8;23.7;16.5;12.8;12.6;10.1;37.4;52.2;45.1;2.7;4.4;46.1;8.4;7;1.9;3.4;1.7;-13.7;10750;30470;2.8
12401;11614;23911;19710;40.2;16.2;30.1;20.5;20.3;13.3;11.2;10.4;6.6;32.1;63.5;53.9;3;6.6;34.7;10.7;6.8;2.1;2.9;1.8;-15.7;11470;33730;2.9
12402;21913;43643;21670;52.5;13.3;22.5;16.7;15.2;12.3;8.1;8.5;5;27.1;69.7;61;2.2;6.5;31.2;11.9;5.5;1.8;2.2;1.5;-18.3;11910;37270;3.1
13101;1439;2786;19230;43.3;21.2;;;;;;;14.6;28.4;55.3;42.5;4.5;8.3;36.3;23.1;4.7;1.3;2.1;1.3;-19.4;10050;35760;3.6
13102;1183;2955;19550;42.7;21;;;;;;;11.7;38.1;73.2;62.5;4.2;6.5;25.2;10.3;7.3;2.6;3.1;1.6;-16;9670;35830;3.7
13103;1516;3484;22820;52;11.8;;;;;;;8.7;18.4;69.7;60.3;3.3;6.1;30.8;14.8;3.6;1.4;1.5;0.7;-18.9;12210;39770;3.3
13104;1726;3663;22440;55;12.9;;;;;;;9.5;19.7;61.9;52.1;2.6;7.2;38.4;18.5;3.1;1.2;1.2;0.7;-21.9;12090;42170;3.5
13105;1471;3828;28060;71.8;;;;;;;;;;85.3;78.4;2.8;4.1;24;8;2.5;1.4;0.7;0.4;-19.8;16360;43880;2.7
13106;1508;3636;23220;55.4;12.5;;;;;;;;24;80;71;3.5;5.5;23.4;11.2;4.3;1.9;1.5;0.9;-18.9;12250;41530;3.4
13107;1947;4504;24760;58.7;9.6;;;;;;;;17.7;67.4;56.5;2.8;8.1;31.8;19.7;3;1.3;1.2;0.5;-21.9;13230;47610;3.6
13108;1889;4633;26770;62.8;9.6;;;;;;;;19.1;74.2;64.1;3.5;6.6;29.5;16.2;2.7;1.2;0.9;0.6;-22.6;13300;51240;3.9
13201;2038;5181;23610;58.9;9.7;;;;;;;;20.3;81.2;72.6;3.3;5.3;24.4;9.1;4.2;2.1;1.3;0.8;-18.9;13210;39830;3
13202;2224;5369;24320;59.4;8.8;;;;;;;;15.7;75.8;68.5;3.1;4.2;28;10.4;4.2;1.9;1.5;0.8;-18.4;13430;39020;2.9
